Body,Transmission,Fuel,Brand,Model,Price,Color,Length,Width,Height,Wheel Base,Gear Box,Seats,Cargo Volume,Max Torque At
sedan,manual,petrol,honda,honda city,280000,bold beige metallic,4420.0,1695.0,1480.0,2550.0,5 speed,5.0,506.0,2300.0
sedan,manual,petrol,maruti,maruti swift dzire,115000,pearl met. arctic white,4160.0,1690.0,1530.0,2390.0,5 speed,5.0,464.0,4000.0
suv,manual,diesel,maruti,maruti sx4 s cross,550000,pearl arctic white,4300.0,1785.0,1595.0,2600.0,5 speed,5.0,353.0,1750.0
hatchback,manual,cng,hyundai,hyundai santro,375000,polar white,3610.0,1645.0,1560.0,2400.0,5 speed,5.0,235.0,4500.0
hatchback,manual,petrol,maruti,maruti swift,300000,metallic glistening grey,3850.0,1695.0,1530.0,2430.0,5 speed,5.0,232.0,4000.0
hatchback,manual,diesel,ford,ford figo,320000,oxford white,3886.0,1695.0,1525.0,2491.0,5 speed,5.0,257.0,2375.0
sedan,manual,diesel,hyundai,hyundai verna,235000,sleek silver,4375.0,1700.0,1475.0,2570.0,6 speed,5.0,465.0,2250.0
hatchback,manual,petrol,maruti,maruti swift,450000,midnight blue,3840.0,1735.0,1530.0,2450.0,5 speed,5.0,268.0,4200.0
hatchback,manual,petrol,tata,tata tiago,330000,blue,3746.0,1647.0,1535.0,2400.0,5 speed,5.0,242.0,3500.0
hatchback,manual,diesel,maruti,maruti baleno,550000,premium silver metallic,3995.0,1745.0,1510.0,2520.0,5 speed,5.0,339.0,2000.0
hatchback,manual,diesel,hyundai,hyundai i20,600000,polar white,3985.0,1734.0,1505.0,2570.0,6 speed,5.0,295.0,2125.0
hatchback,manual,diesel,ford,ford figo,200000,grey,3795.0,1680.0,1427.0,2489.0,5 speed,5.0,284.0,2000.0
suv,manual,diesel,honda,honda wr-v,600000,golden brown metallic,3999.0,1734.0,1601.0,2555.0,6 speed,5.0,363.0,1750.0
hatchback,manual,petrol,maruti,maruti wagon r,430000,solid white,3655.0,1620.0,1675.0,2435.0,5 speed,5.0,341.0,4200.0
hatchback,manual,petrol,hyundai,hyundai grand i10,270000,stardust,3765.0,1660.0,1520.0,2425.0,5 speed,5.0,256.0,4000.0
hatchback,manual,petrol,maruti,maruti alto k10,200000,silver,3545.0,1515.0,1475.0,2360.0,5 speed,5.0,177.0,3500.0
sedan,manual,petrol,hyundai,hyundai xcent,370000,sleek silver,3995.0,1660.0,1520.0,2425.0,5 speed,5.0,407.0,4000.0
hatchback,manual,petrol,hyundai,hyundai i20,475000,silver,3985.0,1734.0,1505.0,2570.0,5 speed,5.0,295.0,4000.0
hatchback,manual,petrol,hyundai,hyundai grand i10,475000,white,3765.0,1660.0,1520.0,2425.0,5 speed,5.0,256.0,4000.0
suv,manual,diesel,mahindra,mahindra tuv 300,510000,white,3995.0,1835.0,1826.0,2680.0,5 speed,7.0,384.0,2200.0
sedan,manual,petrol,maruti,maruti swift dzire,270000,silky silver,3995.0,1695.0,1555.0,2430.0,5 speed,5.0,320.0,4000.0
hatchback,manual,diesel,hyundai,hyundai grand i10,450000,red,3765.0,1660.0,1520.0,2425.0,5 speed,5.0,256.0,2125.0
suv,manual,diesel,honda,honda br-v,650000,modern steel metallic,4456.0,1735.0,1666.0,2662.0,6 speed,7.0,223.0,1750.0
hatchback,manual,petrol,maruti,maruti baleno,780000,metallic premium silver,3995.0,1745.0,1510.0,2520.0,5 speed,5.0,339.0,4200.0
suv,manual,diesel,maruti,maruti vitara brezza,700000,pearl arctic white,3995.0,1790.0,1640.0,2500.0,5 speed,5.0,328.0,1750.0
hatchback,manual,petrol,ford,ford figo,450000,oxford white,3886.0,1695.0,1525.0,2491.0,5 speed,5.0,257.0,4000.0
suv,manual,diesel,hyundai,hyundai venue,750000,white,3995.0,1770.0,1605.0,2500.0,6 speed,5.0,350.0,2125.0
hatchback,manual,diesel,hyundai,hyundai i20,450000,polar white,3985.0,1734.0,1505.0,2570.0,6 speed,5.0,295.0,2125.0
hatchback,manual,petrol,hyundai,hyundai grand i10,385000,sleek silver,3765.0,1660.0,1520.0,2425.0,5 speed,5.0,256.0,4000.0
hatchback,manual,petrol,hyundai,hyundai grand i10,450000,typhoon silver,3765.0,1660.0,1520.0,2425.0,5 speed,5.0,256.0,4000.0
hatchback,manual,petrol,hyundai,hyundai grand i10 nios,620000,polar white dual tone,3805.0,1680.0,1520.0,2450.0,5 speed,5.0,256.0,4000.0
sedan,manual,petrol,honda,honda city,170000,tafeta white,4420.0,1695.0,1480.0,2550.0,5 speed,5.0,506.0,4000.0
muv,manual,diesel,maruti,maruti ertiga,430000,silky silver,4265.0,1695.0,1685.0,2740.0,5 speed,7.0,135.0,1750.0
muv,manual,petrol,renault,renault triber,590000,ice cool white,3991.0,1739.0,1643.0,2740.0,5 speed,7.0,84.0,3500.0
suv,manual,diesel,tata,tata safari storme,440000,white,4655.0,1965.0,1922.0,2650.0,5 speed,7.0,84.0,2200.0
sedan,automatic,diesel,hyundai,hyundai verna,366761,sleek silver,4370.0,1700.0,1475.0,2570.0,4 speed,5.0,465.0,2325.0
hatchback,manual,cng,maruti,maruti alto 800,125000,superior white,3395.0,1490.0,1475.0,2360.0,5 speed,5.0,177.0,3500.0
sedan,manual,diesel,hyundai,hyundai xcent,320000,passion red,3995.0,1660.0,1520.0,2425.0,5 speed,5.0,407.0,2125.0
sedan,automatic,diesel,hyundai,hyundai elantra,1900000,typhoon silver,4620.0,1800.0,1465.0,2700.0,6 speed,5.0,420.0,2125.0
suv,automatic,diesel,ford,ford endeavour,1450000,diamond white,4892.0,1860.0,1837.0,2850.0,6 speed,7.0,420.0,2050.0
suv,manual,petrol,tata,tata nexon,710000,white,3993.0,1811.0,1606.0,2498.0,6 speed,5.0,350.0,2875.0
hatchback,manual,petrol,hyundai,hyundai i10,150000,golden,3585.0,1595.0,1550.0,2380.0,5 speed,5.0,225.0,4500.0
suv,manual,petrol,tata,tata nexon,650000,grey,3994.0,1811.0,1607.0,2498.0,6 speed,5.0,350.0,2875.0
suv,manual,diesel,mahindra,mahindra xuv500,700000,white,4585.0,1890.0,1785.0,2700.0,6 speed,7.0,720.0,2200.0
suv,manual,diesel,toyota,toyota fortuner,1250000,white,4705.0,1840.0,1850.0,2750.0,5 speed,7.0,296.0,2400.0
sedan,manual,petrol,volkswagen,volkswagen ameo,400000,carbon steel,3995.0,1682.0,1483.0,2470.0,5 speed,5.0,330.0,3750.0
hatchback,manual,petrol,maruti,maruti alto 800,190000,new granite grey,3395.0,1490.0,1475.0,2360.0,5 speed,5.0,177.0,3500.0
hatchback,manual,petrol,hyundai,hyundai i20 active,500000,brown,3995.0,1760.0,1555.0,2570.0,5 speed,5.0,285.0,4000.0
sedan,manual,petrol,honda,honda city,550000,silver,4440.0,1695.0,1495.0,2600.0,5 speed,5.0,510.0,4600.0
hatchback,manual,petrol,maruti,maruti alto 800,270000,white,3395.0,1490.0,1475.0,2360.0,5 speed,5.0,177.0,3500.0
sedan,manual,diesel,tata,tata indigo,120000,royal burgundy,3988.0,1620.0,1540.0,2450.0,5 speed,5.0,380.0,2400.0
sedan,manual,diesel,tata,tata indigo,150000,porcelain white,3988.0,1620.0,1540.0,2450.0,5 speed,5.0,380.0,2400.0
sedan,manual,diesel,maruti,maruti swift dzire,650000,pearl arctic white,3995.0,1735.0,1515.0,2450.0,5 speed,5.0,378.0,2000.0
hatchback,manual,petrol,maruti,maruti alto 800,250000,red,3395.0,1490.0,1475.0,2360.0,5 speed,5.0,177.0,3500.0
hatchback,manual,petrol,maruti,maruti swift,580000,magma grey,3840.0,1735.0,1530.0,2450.0,5 speed,5.0,268.0,4200.0
sedan,manual,diesel,tata,tata zest,600000,grey,3995.0,1706.0,1570.0,2470.0,5 speed,5.0,390.0,2375.0
hatchback,manual,diesel,tata,tata tiago,300000,pearlescent white,3746.0,1647.0,1535.0,2400.0,5 speed,5.0,242.0,2400.0
suv,manual,diesel,hyundai,hyundai creta,1350000,phantom black,4300.0,1790.0,1635.0,2610.0,6 speed,5.0,242.0,2125.0
sedan,manual,diesel,honda,honda city,583197,tefeta white,4440.0,1695.0,1495.0,2600.0,6 speed,5.0,510.0,1750.0
suv,manual,diesel,tata,tata nexon,800000,moroccan blue,3994.0,1811.0,1607.0,2498.0,6 speed,5.0,350.0,2125.0
hatchback,manual,petrol,maruti,maruti zen estilo,200000,silky silver,3600.0,1475.0,1595.0,2360.0,5 speed,5.0,350.0,3500.0
suv,manual,petrol,tata,tata nexon,1025000,flame red,3993.0,1811.0,1606.0,2498.0,6 speed,5.0,350.0,2875.0
sedan,manual,diesel,toyota,toyota etios,235000,silver,4265.0,1695.0,1510.0,2550.0,5 speed,5.0,595.0,2100.0
suv,manual,diesel,mahindra,mahindra xuv500,1200000,white,4585.0,1890.0,1785.0,2700.0,6 speed,7.0,595.0,2275.0
sedan,manual,petrol,maruti,maruti swift dzire,400000,glistening grey,3995.0,1695.0,1555.0,2430.0,5 speed,5.0,320.0,4000.0
suv,manual,diesel,hyundai,hyundai venue,950000,blue,3995.0,1770.0,1605.0,2500.0,6 speed,5.0,350.0,2125.0
suv,manual,diesel,maruti,maruti sx4 s cross,775000,pearl arctic white,4300.0,1785.0,1595.0,2600.0,5 speed,5.0,353.0,1750.0
suv,automatic,petrol,honda,honda br-v,750000,grey,4453.0,1735.0,1666.0,2662.0,cvt,7.0,223.0,4600.0
sedan,manual,diesel,hyundai,hyundai verna,865000,polar white,4440.0,1729.0,1475.0,2600.0,6 speed,5.0,480.0,2250.0
sedan,manual,diesel,maruti,maruti swift dzire,570000,pearl arctic white,3995.0,1735.0,1515.0,2450.0,5 speed,5.0,378.0,2000.0
suv,manual,diesel,mahindra,mahindra scorpio,1600000,pearl white,4456.0,1820.0,1995.0,2680.0,6 speed,7.0,378.0,2300.0
hatchback,manual,petrol,maruti,maruti wagon r,125000,red,3595.0,1475.0,1700.0,2400.0,5 speed,5.0,378.0,3500.0
hatchback,manual,petrol,ford,ford figo,100000,bright green,3795.0,1680.0,1427.0,2489.0,5 speed,5.0,284.0,4000.0
hatchback,manual,petrol,maruti,maruti baleno,350000,grey,3995.0,1745.0,1510.0,2520.0,5 speed,5.0,339.0,4000.0
sedan,manual,diesel,toyota,toyota etios 2014-2016,300000,silky silver,4265.0,1695.0,1510.0,2550.0,5 speed,5.0,595.0,2100.0
sedan,manual,petrol,tata,tata tigor,590000,white,3993.0,1677.0,1532.0,2450.0,5 speed,5.0,419.0,3300.0
muv,manual,petrol,maruti,maruti ertiga,604109,superior white,4296.0,1695.0,1685.0,2740.0,5 speed,7.0,135.0,4000.0
suv,manual,diesel,renault,renault duster,425000,black,4315.0,1822.0,1695.0,2673.0,6 speed,5.0,475.0,1750.0
hatchback,automatic,petrol,hyundai,hyundai grand i10 nios,600000,blue,3805.0,1680.0,1520.0,2450.0,5 speed,5.0,135.0,4000.0
sedan,automatic,petrol,toyota,toyota corolla altis,300000,red,4620.0,1776.0,1475.0,2700.0,7 speed,5.0,475.0,4000.0
suv,manual,cng,mahindra,mahindra kuv 100 nxt,350000,white,3700.0,1735.0,1655.0,2385.0,5 speed,6.0,243.0,3550.0
hatchback,manual,petrol,tata,tata altroz,709336,downtown red,3990.0,1755.0,1523.0,2501.0,5 speed,5.0,345.0,3300.0
sedan,manual,petrol,honda,honda amaze,425000,red,3990.0,1680.0,1505.0,2405.0,5 speed,5.0,400.0,4500.0
sedan,automatic,diesel,volkswagen,volkswagen vento,500000,candy white,4384.0,1699.0,1466.0,2552.0,7 speed,5.0,454.0,2000.0
suv,manual,diesel,toyota,toyota fortuner,749328,black mica,4695.0,1840.0,1850.0,2750.0,5 speed,7.0,454.0,3400.0
sedan,automatic,diesel,hyundai,hyundai verna,400000,sleek silver,4370.0,1700.0,1475.0,2570.0,4 speed,5.0,465.0,2325.0
hatchback,manual,petrol,maruti,maruti wagon r,220000,glistening grey,3595.0,1495.0,1700.0,2400.0,5 speed,5.0,465.0,3500.0
muv,manual,petrol,maruti,maruti xl6,1000452,artic white,4445.0,1775.0,1700.0,2740.0,5 speed,6.0,209.0,4400.0
hatchback,manual,diesel,tata,tata indica,119743,porcelain white,3795.0,1695.0,1550.0,2470.0,5 speed,5.0,232.0,2500.0
hatchback,manual,diesel,maruti,maruti swift,320227,silver,3850.0,1695.0,1530.0,2430.0,5 speed,5.0,232.0,2000.0
sedan,manual,diesel,hyundai,hyundai verna,700000,silver,4375.0,1700.0,1475.0,2570.0,6 speed,5.0,465.0,2325.0
sedan,manual,diesel,hyundai,hyundai verna,475000,pure white,4375.0,1700.0,1475.0,2570.0,6 speed,5.0,465.0,2250.0
muv,manual,diesel,toyota,toyota innova crysta,1650000,avant garde bronze,4735.0,1830.0,1795.0,2750.0,5 speed,7.0,465.0,2100.0
sedan,manual,diesel,maruti,maruti swift dzire,340000,white,3995.0,1695.0,1555.0,2430.0,5 speed,5.0,320.0,2000.0
hatchback,manual,petrol,hyundai,hyundai i10,130000,golden,3585.0,1595.0,1550.0,2380.0,5 speed,5.0,320.0,4000.0
hatchback,manual,diesel,hyundai,hyundai i20,438225,polar white,3985.0,1734.0,1505.0,2570.0,6 speed,5.0,295.0,2125.0
sedan,manual,diesel,hyundai,hyundai xcent,500000,star dust,3995.0,1660.0,1520.0,2425.0,5 speed,5.0,407.0,2000.0
hatchback,manual,petrol,hyundai,hyundai i20,200000,golden,3940.0,1710.0,1505.0,2525.0,5 speed,5.0,295.0,2000.0
hatchback,manual,petrol,maruti,maruti wagon r,206090,grey,3599.0,1495.0,1700.0,2400.0,5 speed,5.0,180.0,3500.0
hatchback,manual,diesel,hyundai,hyundai i20,425000,star dust,3985.0,1734.0,1505.0,2570.0,6 speed,5.0,295.0,2125.0
hatchback,manual,petrol,hyundai,hyundai i20,450000,passion red,3985.0,1734.0,1505.0,2570.0,5 speed,5.0,295.0,4000.0
muv,manual,diesel,toyota,toyota innova crysta,1350000,silver,4735.0,1830.0,1795.0,2750.0,5 speed,7.0,180.0,2100.0
hatchback,manual,diesel,hyundai,hyundai i20,340000,white,3995.0,1710.0,1505.0,2525.0,6 speed,5.0,180.0,2250.0
hatchback,manual,cng,maruti,maruti wagon r,549000,white,3655.0,1620.0,1675.0,2435.0,5 speed,5.0,341.0,3500.0
hatchback,manual,petrol,hyundai,hyundai grand i10,469000,white,3765.0,1660.0,1520.0,2425.0,5 speed,5.0,256.0,4000.0
hatchback,manual,petrol,maruti,maruti alto 800,352000,white,3445.0,1515.0,1475.0,2360.0,5 speed,5.0,256.0,3500.0
hatchback,manual,petrol,maruti,maruti wagon r,462000,blue,3655.0,1620.0,1675.0,2435.0,5 speed,5.0,341.0,3500.0
hatchback,manual,petrol,maruti,maruti celerio,684000,white,3695.0,1655.0,1555.0,2435.0,5 speed,5.0,313.0,3500.0
suv,manual,diesel,honda,honda wr-v,620000,white,3999.0,1734.0,1601.0,2555.0,6 speed,5.0,363.0,1750.0
suv,manual,diesel,mahindra,mahindra xuv500,650000,silver,4585.0,1890.0,1785.0,2700.0,6 speed,7.0,363.0,2200.0
hatchback,manual,diesel,maruti,maruti swift,454000,black,3840.0,1735.0,1530.0,2450.0,5 speed,5.0,204.0,2000.0
hatchback,manual,petrol,maruti,maruti s-presso,474000,orange,3565.0,1520.0,1567.0,2380.0,5 speed,5.0,204.0,3500.0
suv,manual,petrol,hyundai,hyundai venue,1002000,white,3995.0,1770.0,1605.0,2500.0,6 speed,5.0,350.0,2750.0
hatchback,manual,cng,maruti,maruti wagon r,533000,white,3599.0,1495.0,1700.0,2400.0,5 speed,5.0,180.0,3500.0
hatchback,manual,petrol,maruti,maruti wagon r,461000,white,3655.0,1620.0,1675.0,2435.0,5 speed,5.0,341.0,3500.0
hatchback,manual,petrol,hyundai,hyundai santro,466000,white,3610.0,1645.0,1560.0,2400.0,5 speed,5.0,235.0,4500.0
hatchback,manual,petrol,maruti,maruti alto 800,385000,white,3445.0,1515.0,1475.0,2360.0,5 speed,5.0,235.0,3500.0
hatchback,manual,cng,tata,tata tiago,809000,white,3765.0,1677.0,1535.0,2400.0,5 speed,5.0,235.0,3500.0
hatchback,manual,petrol,maruti,maruti ignis,485000,red,3700.0,1690.0,1595.0,2435.0,5 speed,5.0,260.0,4200.0
suv,manual,diesel,hyundai,hyundai creta,780000,white,4270.0,1780.0,1665.0,2590.0,6 speed,5.0,400.0,2125.0
suv,manual,diesel,maruti,maruti sx4 s cross,688000,white,4300.0,1785.0,1595.0,2600.0,5 speed,5.0,353.0,1750.0
hatchback,manual,petrol,tata,tata altroz,710000,red,3990.0,1755.0,1523.0,2501.0,5 speed,5.0,345.0,3300.0
hatchback,manual,petrol,maruti,maruti wagon r,404000,blue,3599.0,1495.0,1700.0,2400.0,5 speed,5.0,180.0,3500.0
sedan,automatic,petrol,honda,honda amaze,778000,blue,3995.0,1695.0,1501.0,2470.0,5 speed,5.0,420.0,4800.0
suv,manual,diesel,mahindra,mahindra xuv300,1128000,white,3995.0,1821.0,1627.0,2600.0,6 speed,5.0,420.0,2000.0
suv,manual,diesel,hyundai,hyundai creta,1213600,white,4270.0,1780.0,1630.0,2590.0,6 speed,5.0,400.0,2325.0
suv,manual,diesel,maruti,maruti vitara brezza,849000,orange,3995.0,1790.0,1640.0,2500.0,5 speed,5.0,328.0,1750.0
hatchback,manual,petrol,maruti,maruti alto k10,368000,blue,3545.0,1515.0,1475.0,2360.0,5 speed,5.0,177.0,3500.0
hatchback,manual,cng,maruti,maruti wagon r,558000,white,3655.0,1620.0,1675.0,2435.0,5 speed,5.0,341.0,3500.0
hatchback,manual,petrol,maruti,maruti swift,200000,pearl met. arctic white,3760.0,1690.0,1530.0,2390.0,5 speed,5.0,232.0,4500.0
suv,manual,diesel,tata,tata safari storme,500000,silver,4655.0,1965.0,1922.0,2650.0,5 speed,7.0,232.0,2200.0
suv,manual,diesel,mahindra,mahindra scorpio,1428000,white,4456.0,1820.0,1995.0,2680.0,6 speed,7.0,232.0,2300.0
sedan,manual,diesel,honda,honda city,495485,tefeta white,4440.0,1695.0,1495.0,2600.0,6 speed,5.0,510.0,1750.0
hatchback,manual,cng,maruti,maruti wagon r,525000,grey,3599.0,1495.0,1700.0,2400.0,5 speed,5.0,180.0,3500.0
hatchback,manual,petrol,toyota,toyota glanza,530000,gaming grey,3995.0,1745.0,1510.0,2520.0,5 speed,5.0,339.0,4200.0
suv,manual,diesel,maruti,maruti sx4 s cross,650000,pearl arctic white,4300.0,1785.0,1595.0,2600.0,5 speed,5.0,353.0,1750.0
sedan,manual,diesel,tata,tata indigo,146229,white,3988.0,1620.0,1540.0,2450.0,5 speed,5.0,380.0,2400.0
hatchback,manual,petrol,tata,tata tiago,250000,silver,3746.0,1647.0,1535.0,2400.0,5 speed,5.0,242.0,3500.0
hatchback,manual,petrol,maruti,maruti alto k10,323000,black,3545.0,1515.0,1475.0,2360.0,5 speed,5.0,177.0,3500.0
suv,manual,petrol,maruti,maruti sx4 s cross,1150000,blue,4300.0,1785.0,1595.0,2600.0,5 speed,5.0,375.0,4400.0
sedan,automatic,diesel,volkswagen,volkswagen vento,585000,brown,4384.0,1699.0,1466.0,2552.0,7 speed,5.0,454.0,2000.0
sedan,manual,diesel,toyota,toyota etios 2014-2016,435000,white,4265.0,1695.0,1510.0,2550.0,5 speed,5.0,595.0,2100.0
sedan,manual,petrol,toyota,toyota yaris,742000,white,4425.0,1730.0,1495.0,2550.0,6 speed,5.0,476.0,4200.0
hatchback,manual,petrol,maruti,maruti baleno,536000,blue,3995.0,1745.0,1510.0,2520.0,5 speed,5.0,339.0,4000.0
hatchback,manual,cng,hyundai,hyundai santro,569000,blue,3610.0,1645.0,1560.0,2400.0,5 speed,5.0,235.0,4500.0
suv,automatic,diesel,hyundai,hyundai creta,1161000,silver,4270.0,1780.0,1630.0,2590.0,6 speed,5.0,400.0,2325.0
suv,automatic,diesel,maruti,maruti vitara brezza,911000,white,3995.0,1790.0,1640.0,2500.0,5 speed,5.0,328.0,1750.0
hatchback,manual,petrol,hyundai,hyundai grand i10,433000,grey,3765.0,1660.0,1520.0,2425.0,5 speed,5.0,256.0,4000.0
hatchback,manual,petrol,hyundai,hyundai grand i10 nios,555000,white,3805.0,1680.0,1520.0,2450.0,5 speed,5.0,256.0,4000.0
suv,manual,diesel,maruti,maruti vitara brezza,741000,grey,3995.0,1790.0,1640.0,2500.0,5 speed,5.0,328.0,1750.0
hatchback,manual,petrol,maruti,maruti wagon r,200000,glistening grey,3595.0,1475.0,1700.0,2400.0,5 speed,5.0,464.0,3500.0
hatchback,manual,diesel,maruti,maruti baleno,580000,silver,3995.0,1745.0,1510.0,2520.0,5 speed,5.0,339.0,2000.0
muv,manual,diesel,toyota,toyota innova,428215,grey,4580.0,1770.0,1755.0,2750.0,5 speed,7.0,339.0,2400.0
sedan,manual,diesel,hyundai,hyundai verna,1450000,polar white,4440.0,1729.0,1475.0,2600.0,6 speed,5.0,339.0,2125.0
hatchback,manual,cng,maruti,maruti wagon r,561618,white,3655.0,1620.0,1675.0,2435.0,5 speed,5.0,341.0,3500.0
hatchback,manual,petrol,tata,tata tiago,305000,orange,3746.0,1647.0,1535.0,2400.0,5 speed,5.0,242.0,3500.0
hatchback,manual,petrol,ford,ford figo,250000,kinetic blue,3795.0,1680.0,1427.0,2489.0,5 speed,5.0,284.0,4000.0
sedan,manual,diesel,maruti,maruti sx4,450000,white,4490.0,1735.0,1570.0,2500.0,5 speed,5.0,505.0,1750.0
hatchback,manual,petrol,maruti,maruti alto 800,250000,superior white,3430.0,1515.0,1475.0,2360.0,5 speed,5.0,177.0,3500.0
muv,manual,diesel,tata,tata hexa,800000,arizona blue,4788.0,1900.0,1785.0,2850.0,6 speed,7.0,128.0,2125.0
sedan,manual,petrol,maruti,maruti swift dzire,400000,white,3995.0,1695.0,1555.0,2430.0,5 speed,5.0,320.0,4000.0
sedan,manual,cng,hyundai,hyundai xcent,375000,white,3995.0,1660.0,1520.0,2425.0,5 speed,5.0,407.0,2000.0
hatchback,manual,petrol,hyundai,hyundai eon,350000,sleek silver,3495.0,1550.0,1500.0,2380.0,5 speed,5.0,215.0,4000.0
suv,manual,diesel,hyundai,hyundai creta,800000,white,4270.0,1780.0,1630.0,2590.0,6 speed,5.0,400.0,2125.0
sedan,manual,diesel,mahindra,mahindra verito,150000,silver,4247.0,1740.0,1540.0,2630.0,5 speed,5.0,510.0,2000.0
sedan,manual,petrol,honda,honda city,370000,silver,4440.0,1695.0,1495.0,2600.0,5 speed,5.0,510.0,4600.0
suv,automatic,diesel,renault,renault duster,450000,white,4315.0,1822.0,1695.0,2673.0,6 speed,5.0,475.0,1750.0
hatchback,manual,diesel,tata,tata tiago,350000,silver,3746.0,1647.0,1535.0,2400.0,5 speed,5.0,242.0,2400.0
suv,manual,diesel,ford,ford ecosport,350000,black,3999.0,1765.0,1708.0,2520.0,5 speed,5.0,346.0,2375.0
sedan,manual,petrol,tata,tata zest,300000,pristine white,3995.0,1706.0,1570.0,2470.0,5 speed,5.0,390.0,2750.0
suv,manual,diesel,honda,honda wr-v,625000,white orchid pearl,3999.0,1734.0,1601.0,2555.0,6 speed,5.0,363.0,1750.0
hatchback,manual,diesel,hyundai,hyundai grand i10,350000,pure white,3765.0,1660.0,1520.0,2425.0,5 speed,5.0,256.0,2125.0
suv,manual,diesel,tata,tata harrier,1300000,calisto copper,4598.0,1894.0,1706.0,2741.0,6 speed,5.0,425.0,2125.0
suv,manual,diesel,ford,ford ecosport,900000,absolute black,3998.0,1765.0,1647.0,2519.0,5 speed,5.0,352.0,2125.0
suv,manual,diesel,maruti,maruti sx4 s cross,800000,granite grey,4300.0,1785.0,1595.0,2600.0,5 speed,5.0,353.0,1750.0
hatchback,manual,diesel,hyundai,hyundai grand i10,246694,sleek silver,3765.0,1660.0,1520.0,2425.0,5 speed,5.0,256.0,2125.0
hatchback,manual,petrol,hyundai,hyundai i20,650000,titan grey,3995.0,1775.0,1505.0,2580.0,5 speed,5.0,311.0,4200.0
sedan,automatic,petrol,hyundai,hyundai verna,1450000,polar white,4440.0,1729.0,1475.0,2600.0,7 speed,5.0,311.0,2750.0
muv,manual,diesel,maruti,maruti ertiga,900000,silky silver,4296.0,1695.0,1685.0,2740.0,5 speed,7.0,135.0,1750.0
hatchback,manual,petrol,maruti,maruti baleno,450000,red,3995.0,1745.0,1510.0,2520.0,5 speed,5.0,339.0,4000.0
hatchback,manual,petrol,maruti,maruti baleno rs,525000,granite grey,3995.0,1745.0,1510.0,2520.0,5 speed,5.0,339.0,3100.0
hatchback,manual,diesel,toyota,toyota etios cross,380000,vermilion red,3895.0,1735.0,1555.0,2460.0,5 speed,5.0,251.0,2100.0
sedan,manual,petrol,maruti,maruti ciaz,601320,blue,4490.0,1730.0,1485.0,2650.0,5 speed,5.0,510.0,4000.0
sedan,automatic,diesel,maruti,maruti swift dzire,700000,white,3995.0,1735.0,1515.0,2450.0,5 speed,5.0,378.0,2000.0
hatchback,manual,petrol,maruti,maruti swift,200000,metallic silky silver,3760.0,1690.0,1530.0,2390.0,5 speed,5.0,232.0,2000.0
sedan,manual,petrol,maruti,maruti swift dzire,720000,blue,3995.0,1735.0,1515.0,2450.0,5 speed,5.0,378.0,4400.0
suv,manual,diesel,mahindra,mahindra bolero neo,950000,grey,3995.0,1795.0,1817.0,2680.0,5 speed,7.0,384.0,2000.0
suv,manual,petrol,maruti,maruti sx4 s cross,700000,granite grey,4300.0,1785.0,1595.0,2600.0,5 speed,5.0,375.0,4400.0
sedan,manual,petrol,ford,ford aspire,450000,silver,3995.0,1695.0,1525.0,2491.0,5 speed,5.0,359.0,4000.0
sedan,manual,diesel,tata,tata zest,206990,white,3995.0,1706.0,1570.0,2470.0,5 speed,5.0,390.0,2375.0
hatchback,manual,cng,hyundai,hyundai grand i10 nios,700000,blue,3805.0,1680.0,1520.0,2450.0,5 speed,5.0,390.0,4000.0
hatchback,manual,petrol,hyundai,hyundai eon,225000,polar white,3495.0,1550.0,1500.0,2380.0,5 speed,5.0,215.0,4000.0
sedan,manual,diesel,tata,tata indigo,225000,orange,3988.0,1620.0,1540.0,2450.0,5 speed,5.0,380.0,2400.0
hatchback,manual,petrol,maruti,maruti swift,485000,silver,3840.0,1735.0,1530.0,2450.0,5 speed,5.0,268.0,4200.0
